max_runtime,dt,reference_speed,cte_weight,epsi_weight,v_weight,delta_weight,a_weight,delta_gap_weight,a_gap_weight,crashed,runtime,distance,total_absolute_cte
90,0.05,50,1,0.660629835,7.269342412,11.29912752,28.45732645,0.540733855,1.265592237,TRUE,5.09521,0.0101999,116.804
90,0.05,50,1,1.303265541,4.095224445,4.638156186,4.209327696,4.241062224,0.197349384,TRUE,5.13317,0.00973279,117.577
90,0.05,50,1,0.660798845,3.421799542,2.434310601,3.589186621,0.945188666,2.192783366,TRUE,5.06357,0.0111393,116
90,0.05,50,1,1.768269389,0.37451026,0.248898135,0.122543635,16.83454124,2.758316756,TRUE,5.11895,0.0098471,117.284
90,0.05,50,1,0.915590852,4.840074755,0.530748956,0.126777002,4.017045635,1.166898966,TRUE,5.01434,0.0157201,114.615
90,0.05,50,1,7.220518369,3.830221816,2.30813991,2.616807625,0.644941111,0.583804219,TRUE,5.19479,0.0104218,118.932
90,0.05,50,1,2.013988041,1.890048185,0.399779338,2.100084858,1.197300895,7.569019146,TRUE,5.00722,0.010736,114.6
90,0.05,50,1,1.545382349,1.374132539,0.8320954,0.940933069,9.133318902,0.473284082,TRUE,5.07424,0.0132553,116.07
90,0.05,50,1,3.07357063,5.450386811,2.061196125,8.180923589,1.256518343,2.36733021,TRUE,5.04752,0.0080281,115.449
90,0.05,50,1,0.712891042,11.66082736,0.213447329,8.114276199,0.430100851,0.289195086,TRUE,5.02313,0.0112358,114.982
90,0.05,50,1,1.785334127,0.094982407,1.079303765,0.151554935,2.378676726,0.277070868,TRUE,5.00916,0.0110068,114.613
90,0.05,50,1,1.731460182,22.00447338,7.556375317,3.185182334,4.627129808,4.089792556,TRUE,5.07441,0.0131604,116.118
90,0.05,50,1,1.285105136,0.602394365,0.784706126,0.077549907,2.354156599,1.61656365,TRUE,5.02854,0.0108162,115.081
90,0.05,50,1,2.069036658,0.378153576,0.39054108,0.495805217,6.608200809,1.854129751,TRUE,5.0843,0.00909305,116.356
90,0.05,50,1,0.454546209,11.19635325,0.204453687,210.6971753,1.790501619,0.153971187,TRUE,5.18252,0.0205637,118.214
90,0.05,50,1,0.669690761,3.445017484,1.037611438,0.127457541,0.318718476,0.640248984,TRUE,5.01481,0.0109849,114.328
90,0.05,50,1,1.373278429,4.384876613,8.673448191,1.102364875,4.177872006,0.790166433,TRUE,5.08286,0.00934898,115.788
90,0.05,50,1,3.56090957,1.513301298,2.146624586,0.068027341,2.396551338,2.268476475,TRUE,5.1412,0.0110905,117.148
90,0.05,50,1,0.832516906,0.056885539,5.473818512,3.611787745,1.014707273,0.257382689,TRUE,5.08345,0.00998687,115.886
90,0.05,50,1,2.583031289,0.279127207,0.615233066,0.233031603,5.021371438,0.160562453,TRUE,5.15957,0.00883896,117.523
90,0.05,50,1,1.3210027,1.820091793,0.735713524,2.591256743,0.817139562,0.498784895,TRUE,5.12614,0.0140003,116.948
90,0.05,50,1,0.728754642,15.26712612,2.069614571,0.75190746,4.154031057,1.764892116,TRUE,5.14545,0.0120642,117.398
90,0.05,50,1,2.182341083,5.070257008,0.015130703,0.262185654,2.620554147,1.461950357,TRUE,5.19744,0.0164302,118.52
90,0.05,50,1,1.870346532,0.017090244,1.494178867,0.680842846,5.729086964,0.880284498,TRUE,5.03011,0.00975231,114.781
90,0.05,50,1,4.910950515,3.678032416,0.902327607,20.51159625,1.476563351,0.870189524,TRUE,5.02205,0.0106117,114.556
90,0.05,50,1,1.003431325,2.105187536,0.151208356,2.273228405,0.399390992,1.038378649,TRUE,5.01089,0.0147171,114.204
90,0.05,50,1,1.917981549,0.325054334,0.072477724,1.669484254,1.160847399,17.3056724,TRUE,5.13461,0.0118933,116.966
90,0.05,50,1,3.128992068,0.608891368,0.039081361,0.023901952,3.174525833,0.339795618,TRUE,5.17467,0.0234847,116.985
90,0.05,50,1,0.333473028,4.855002103,4.030064805,3.777627536,3.61230125,0.604303485,TRUE,5.0529,0.00995896,114.031
90,0.05,50,1,1.345897845,6.183344057,0.352121619,5.821275083,12.91666972,0.678248217,TRUE,5.20154,0.017344,117.512
90,0.05,50,1,1.501234035,1.108752925,1.52389935,5.362287848,2.158527522,0.746824075,TRUE,5.09413,0.0133133,115.088
90,0.05,50,1,1.770822008,13.43554563,0.132443828,5.322806531,3.294761964,0.469782794,TRUE,5.11941,0.0144667,115.54
90,0.05,50,1,2.322991345,1.02253437,0.011925456,1.886596845,2.470068065,4.286547886,TRUE,5.05665,0.0140695,114.27
90,0.05,50,1,2.444521635,0.138976318,0.387914523,2.847951077,1.327674444,3.204929215,TRUE,5.09867,0.00928036,115.152
90,0.05,50,1,1.024650128,6.925418266,5.890131522,7.595477847,2.204540154,2.882355163,TRUE,5.10553,0.0126775,115.241
90,0.05,50,1,2.699597352,91.96669274,0.051487665,0.128172453,51.02377897,0.110237227,TRUE,5.06961,0.0181789,114.5
90,0.05,50,1,0.559271617,0.338428328,0.965264921,0.34204642,7.219014208,4.663171019,TRUE,5.01987,0.0104607,113.428
90,0.05,50,1,1.800236297,17.1316207,0.0084855,7.708859293,2.260794541,2.271959163,TRUE,5.01237,0.0226779,112.204
90,0.05,50,1,1.412934415,6.835107979,0.974665234,0.439242499,2.497760753,14.04098722,TRUE,5.11874,0.011372,114.463
90,0.05,50,1,9.270449737,1.77827183,8.623628879,0.201721294,0.498731467,1.108634908,TRUE,5.09412,0.0106116,113.95
90,0.05,50,1,2.17280774,2.004046071,2.237965628,0.578959779,7.302849471,0.969617716,TRUE,5.00875,0.00942301,112.162
90,0.05,50,1,0.200659196,9.724289421,4.983004569,1.717381143,3.478951644,0.361904091,TRUE,5.04267,0.0117887,112.932
90,0.05,50,1,5.26149925,1.756313905,23.14893323,9.219056344,12.68153568,0.783840641,TRUE,5.13328,0.0102801,114.919
90,0.05,50,1,4.401750029,0.228059786,0.136031897,1.868704075,2.234303839,0.27977922,TRUE,5.04213,0.0134663,112.695
90,0.05,50,1,2.96833898,11.16064925,0.303857126,0.364767304,4.604212179,1.249909593,TRUE,5.05188,0.0247618,111.648
90,0.05,50,1,9.404768777,0.285286425,1.856958726,0.548887601,0.60729663,0.570704897,TRUE,5.19221,0.00830976,114.582
90,0.05,50,1,0.580952334,0.189235385,0.263883268,0.243081672,15.20188308,1.393360414,TRUE,5.07559,0.00956887,111.97
90,0.05,50,1,6.387395247,2.975067454,0.112933585,0.229466075,1.137866709,0.564733339,TRUE,5.03928,0.0250478,110.36
90,0.05,50,1,0.620854084,19.4372908,1.153153597,1.180819852,0.838627607,2.611565787,TRUE,5.02979,0.0102276,110.049
90,0.05,50,1,1.196715147,0.5600473,0.105324191,0.692240952,0.507758931,0.467181312,TRUE,5.12281,0.0167762,112.116
90,0.05,50,1,0.575479823,8.621191291,2.027523368,0.72374902,3.326932666,0.256119508,TRUE,5.03282,0.011589,110.127
90,0.05,50,1,4.029895862,0.128567717,0.001426016,6.736614421,0.89466042,2.950311057,TRUE,5.0646,0.00995147,110.724
90,0.05,50,1,0.848443575,38.8132668,0.590446381,0.342438768,2.899364034,3.894028909,TRUE,5.13118,0.0136172,111.216
90,0.05,50,1,0.894825259,2.433032704,0.374889891,0.014966679,1.08837996,0.34175721,TRUE,5.10684,0.0120911,110.706
90,0.05,50,1,1.517938555,0.797765962,0.321467787,4.667112563,0.43611328,0.975226224,TRUE,5.12859,0.0108132,111.212
90,0.05,50,1,3.553265151,13.82962617,0.007988446,6.964427747,3.488583254,0.253051908,TRUE,5.12359,0.0142622,111.072
90,0.05,50,1,2.529352248,2.001379093,0.085129131,0.520815622,2.402180544,1.241748628,TRUE,5.08341,0.0143976,110.179
90,0.05,50,1,2.22380642,3.821620805,1.062741094,1.879281658,5.116206913,2.201059276,TRUE,5.07698,0.0130641,110.105
90,0.05,50,1,2.23137036,0.565231398,0.096550551,0.554646492,5.749558203,0.334352846,TRUE,5.05208,0.0129613,109.506
90,0.05,50,1,22.19349157,1.188720269,0.137113324,0.239663168,0.538409797,0.704853436,TRUE,5.04151,0.0151812,109.342
90,0.05,50,1,1.485225263,2.026602173,0.091062512,0.45332823,17.16394443,1.379731223,TRUE,5.0787,0.0171384,109.989
90,0.05,50,1,5.92904297,23.34322342,0.166621646,3.283507871,2.532739977,1.281138294,TRUE,5.08168,0.0135702,110.134
90,0.05,50,1,1.629125433,1.244651906,9.378297741,3.045196398,11.78098347,0.687918767,TRUE,5.06015,0.0100354,109.636
90,0.05,50,1,1.310196528,0.430948421,0.256238038,2.996727558,4.04736995,0.474980726,TRUE,5.13413,0.00786409,111.211
90,0.05,50,1,3.593715967,3.492283569,6.451959299,0.344685522,0.846001678,7.876667449,TRUE,5.02794,0.0125722,108.996
90,0.05,50,1,1.483860565,0.088330873,2.178149973,1.690310161,2.008599407,0.145894184,TRUE,5.07387,0.012855,110.043
90,0.05,50,1,1.468530519,0.227589187,3.489629552,1.413273431,14.62955888,0.879555028,TRUE,5.08137,0.00981597,110.148
90,0.05,50,1,2.003238649,6.15552271,1.817029347,0.468824909,3.541248163,6.480446844,TRUE,5.12356,0.0138162,111.145
90,0.05,50,1,0.893299885,1.280544697,0.142239982,0.532449152,1.138926457,0.671578303,TRUE,5.14879,0.0162056,111.615
90,0.05,50,1,3.079314574,0.012485319,1.729030103,73.30726608,0.913878676,0.660474505,TRUE,5.04731,0.0107203,109.425
90,0.05,50,1,0.494784481,1.242460971,0.573721331,9.415969858,8.41475369,0.411549722,TRUE,5.08147,0.0144579,109.989
90,0.05,50,1,4.602273357,0.096993568,0.189619702,1.322971744,12.16385099,0.14434398,TRUE,5.00253,0.0516856,108.551
90,0.05,50,1,0.5447219,5.226530634,0.347016088,3.868402526,1.579454246,1.460047696,TRUE,5.06883,0.0167771,109.049
90,0.05,50,1,0.596595771,0.860053592,0.848400981,2.826675711,1.104727759,0.151025505,TRUE,5.02367,0.00962199,108.089
90,0.05,50,1,1.072673643,0.087254507,0.193538717,51.34851328,3.616323776,1.239333034,TRUE,5.00155,0.00920146,107.566
90,0.05,50,1,0.716901047,14.23831337,13.79532922,30.17228584,7.25715308,0.172505247,TRUE,5.01523,0.0131567,107.879
90,0.05,50,1,1.107342368,60.26605145,0.077456273,0.283036147,0.133685104,1.283457525,TRUE,5.02776,0.0123275,108.152
90,0.05,50,1,2.145821588,1.945625471,1.434551185,2.878127875,5.10308461,6.308390139,TRUE,5.01859,0.00960307,107.989
90,0.05,50,1,0.769389247,1.378790409,0.654930008,0.461217977,1.209687379,0.648532226,TRUE,5.16116,0.012584,111.055
90,0.05,50,1,1.45961729,6.57669999,9.976148209,0.103113563,2.872138518,4.128021029,TRUE,5.08076,0.0101035,109.267
90,0.05,50,1,8.767065723,0.228983707,2.564460763,6.353162158,24.98302449,0.182477084,TRUE,5.08743,0.0104109,109.495
90,0.05,50,1,0.644119343,10.93921562,4.013699444,2.117985216,2.610617348,0.964230121,TRUE,5.02873,0.0151078,108.24
90,0.05,50,1,0.825655044,1.153760261,0.403302869,7.484346103,2.71138964,0.119617848,TRUE,5.10508,0.0132842,109.764
90,0.05,50,1,0.736299297,0.125427751,4.849360397,3.086178049,0.650385457,0.853711449,TRUE,5.08966,0.011403,109.519
90,0.05,50,1,0.784626361,0.174775541,0.141398562,0.093774228,8.2902166,0.690579465,TRUE,5.1213,0.0116987,110.219
90,0.05,50,1,2.037988347,51.19023479,0.621861541,0.079594815,4.867379222,0.229151651,TRUE,5.22058,0.0219976,112.004
90,0.05,50,1,2.674382432,2.875587377,0.091877052,6.856746569,5.862929554,1.236089396,TRUE,5.07911,0.0117738,109
90,0.05,50,1,1.432854001,1.000977695,0.019285784,0.794059648,3.73787259,1.021775328,TRUE,5.16398,0.0214815,110.794
90,0.05,50,1,1.593435772,0.176638353,6.363970985,0.174263719,0.799382742,0.401630806,TRUE,5.09276,0.00992052,109.325
90,0.05,50,1,14.44680656,0.278380956,0.03492482,1.774480832,4.116713521,0.39062231,TRUE,5.20333,0.0163477,111.529
90,0.05,50,1,1.10816558,0.693826404,2.105680016,0.163589129,2.921587844,1.263997351,TRUE,5.02374,0.0131652,106.899
90,0.05,50,1,1.361663289,2.937059774,0.034759182,0.633398124,3.775550254,0.524766636,TRUE,5.2038,0.0174117,110.676
90,0.05,50,1,1.757934488,0.556064096,0.532912847,2.353179555,12.59140101,2.3380653,TRUE,5.02005,0.0161731,106.827
90,0.05,50,1,1.651339914,0.458549314,0.270110694,0.533719464,1.032118705,0.210646563,TRUE,5.05361,0.00933652,107.513
90,0.05,50,1,1.815616416,1.492858514,0.139757075,3.326542074,3.041271334,0.379056142,TRUE,5.14769,0.0447988,107.739
90,0.05,50,1,1.263799797,2.023526121,0.451452609,12.94535469,2.206466994,1.434365637,TRUE,5.0688,0.0153061,104.557
90,0.05,50,1,2.813294096,2.209423799,0.169988477,0.473502045,0.448219268,0.057160078,TRUE,5.09328,0.0158377,105.155
90,0.05,50,1,1.185427769,9.223325723,0.878346151,2.47507766,0.608981651,0.554690023,TRUE,5.13255,0.0126914,106.032
90,0.05,50,1,2.191117826,1.180070365,0.056410391,0.609162565,4.716508153,8.703352573,TRUE,5.02436,0.0206749,103.743
90,0.05,50,1,4.561217212,17.61197348,0.229918804,0.434259729,18.54968607,0.633359592,TRUE,5.08653,0.0147417,105.041
90,0.05,50,1,2.210471226,0.137387476,0.428530717,3.840217219,20.90148464,2.273412535,TRUE,5.11188,0.0106126,105.514
90,0.05,50,1,1.10539932,0.307422916,0.188352636,6.742216478,5.993127604,0.348591596,TRUE,5.06838,0.0101491,104.639
90,0.05,50,1,1.411640906,1.902683308,0.085124223,4.105655191,6.384142781,1.640162237,TRUE,5.14844,0.0408405,104.368
90,0.05,50,1,1.650329881,0.453169471,0.240752699,11.00507112,3.609212347,0.481432024,TRUE,5.05282,0.0151062,101.719
90,0.05,50,1,7.86211078,40.76158994,0.621672287,0.384982204,2.425997346,1.927609249,TRUE,5.14065,0.0178658,103.162
90,0.05,50,1,1.408761734,7.665051513,0.032274382,9.912528855,2.575565327,1.120496585,TRUE,5.16051,0.0218179,103.624
90,0.05,50,1,2.121098574,1.027207619,0.160071597,9.328595301,4.635061859,1.30433046,TRUE,5.12641,0.017541,102.963
90,0.05,50,1,0.35858104,30.82940083,0.232124325,0.233455864,18.62261575,0.784077927,TRUE,5.03434,0.01702,101.082
90,0.05,50,1,3.538460258,246.5119997,0.054573347,0.689571679,3.530410453,0.347300463,TRUE,5.01473,0.0160533,100.667
90,0.05,50,1,1.674542371,0.124826462,1.222709113,1.287982568,8.255311135,0.192440296,TRUE,5.12397,0.0106762,102.881
90,0.05,50,1,1.285400461,0.047305451,2.460469937,2.331130461,0.500518435,0.55837863,TRUE,5.0919,0.012502,102.181
90,0.05,50,1,3.403184446,4.019453475,2.118226514,0.993526072,3.51101253,0.360968962,TRUE,5.14184,0.014082,103.279
90,0.05,50,1,3.542164172,4.828827261,2.607266702,0.041174543,3.491219874,0.134512679,TRUE,5.09622,0.0119055,102.318
90,0.05,50,1,0.66862938,0.349023814,9.486266166,8.31416129,4.242831222,0.207348558,TRUE,5.01913,0.0108785,100.677
90,0.05,50,1,2.253633125,0.636688221,0.046330863,0.761575511,4.491725945,1.130469636,TRUE,5.03956,0.0346866,99.1771
90,0.05,50,1,2.684480129,0.702174959,1.770340912,3.719850973,0.389782189,0.261031334,TRUE,5.01876,0.0130127,98.2371
90,0.05,50,1,2.857343458,1.338424888,0.280884854,83.38404372,17.80543033,4.853709731,TRUE,5.05824,0.0176618,99.0338
90,0.05,50,1,2.377795981,0.383507905,0.265416907,16.37538629,3.984856723,0.29080854,TRUE,5.10979,0.0118595,100.079
90,0.05,50,1,0.966989874,71.46245751,0.084083807,0.246125781,2.170216015,0.237360747,TRUE,5.00548,0.0705698,96.5383
90,0.05,50,1,1.112601744,15.15511639,1.193132287,0.133969167,8.950782449,0.833418537,TRUE,5.03166,0.0132426,96.3802
90,0.05,50,1,1.684991044,0.515276376,0.183831874,0.304973754,2.157777273,3.328201906,TRUE,5.08121,0.0206646,97.3319
90,0.05,50,1,2.376575814,2.356162444,0.059572591,0.502157787,2.44808498,0.180576041,TRUE,5.15418,0.0149491,98.6385
90,0.05,50,1,0.725040673,27.99822222,13.51505761,1.950655859,4.733811034,0.234069182,TRUE,5.09103,0.0101696,97.4568
90,0.05,50,1,1.805749328,1.102241753,0.934686566,0.129507982,4.205628191,0.204588463,TRUE,5.11802,0.0120961,98.0347
90,0.05,50,1,3.210805829,2.403033102,9.333737517,0.179365606,2.068137267,0.711679387,TRUE,5.06774,0.0125331,97.0399
90,0.05,50,1,4.39647797,1.967638163,4.810485089,0.017304238,11.06805514,1.431399581,TRUE,5.06333,0.0127361,96.9446
90,0.05,50,1,1.556412279,36.54120658,0.516251875,0.228234148,30.76827931,1.402908322,TRUE,5.00976,0.0159472,95.8907
90,0.05,50,1,2.411552999,2.945358593,0.290265712,0.350295442,3.930654123,0.134525709,TRUE,5.19713,0.0232807,99.4627
90,0.05,50,1,4.265349339,23.01034943,0.729948772,47.04530849,47.46966936,4.477700656,TRUE,5.16383,0.0210421,98.8843
90,0.05,50,1,0.375534654,5.055064838,0.123940764,4.756948574,2.215525717,2.243005595,TRUE,5.16131,0.0146227,98.8795
90,0.05,50,1,0.946280345,3.360576823,0.101907088,7.128833259,13.45779974,0.321765263,TRUE,5.01902,0.0211388,96.1322
90,0.05,50,1,1.80166731,0.056774811,0.0391175,87.46077,1.118949551,0.152826298,TRUE,5.02043,0.0115998,96.1389
90,0.05,50,1,2.949828647,45.76973876,0.217479378,0.014983473,2.051578217,0.180363785,TRUE,5.12486,0.0716805,96.6896
90,0.05,50,1,1.211431962,0.955167631,1.593328762,0.480028336,1.987047211,0.099272759,TRUE,5.0543,0.0119897,94.8098
90,0.05,50,1,4.306248357,5.917451253,1.342719636,0.559914307,2.395917241,1.769213429,TRUE,5.00769,0.0150147,93.9048
90,0.05,50,1,2.665671484,0.328869793,0.02517547,21.50835974,4.496535486,0.845884018,TRUE,5.02213,0.0148995,94.0104
90,0.05,50,1,1.291239778,0.860728134,0.503389321,0.118128967,16.64282944,3.152761934,TRUE,5.14741,0.0331235,95.53
90,0.05,50,1,1.971854263,5.797954723,0.048181146,0.082049639,2.243063112,0.201027874,TRUE,5.04924,0.0228179,93.6815
90,0.05,50,1,0.947593198,9.281226245,0.084058741,0.523095153,0.921194739,0.544953613,TRUE,5.20978,0.0153266,96.7079
90,0.05,50,1,10.38692997,15.58663228,1.119116339,0.293438363,11.92918508,0.683713944,TRUE,5.14301,0.0234462,95.3716
90,0.05,50,1,0.435985179,0.251249795,0.346845574,0.266625991,10.91242142,0.250207747,TRUE,5.09452,0.0156251,94.6604
90,0.05,50,1,6.659513656,1.588195794,0.188261901,0.017909365,12.80225277,0.438572491,TRUE,5.14013,0.0281999,94.899
90,0.05,50,1,2.542124274,3.191322337,1.587537241,0.474736361,4.765412912,1.159617253,TRUE,5.0306,0.0138016,92.704
90,0.05,50,1,18.46557283,0.4437608,1.483151939,0.484000274,29.68154784,0.154046287,TRUE,5.12691,0.0239444,94.4862
90,0.05,50,1,2.556068987,0.323921764,0.994237865,0.357061586,12.32698089,0.378051642,TRUE,5.11817,0.0180415,94.4936
90,0.05,50,1,3.695062958,1.207422017,0.53114632,0.080560453,5.13160124,1.552773534,TRUE,5.03061,0.0286935,92.9527
90,0.05,50,1,0.881860499,4.250803376,0.042042881,2.023930319,2.360461795,0.634011602,TRUE,5.03815,0.0218093,92.807
90,0.05,50,1,6.132468852,0.977312364,0.219493517,0.071669731,2.140808717,0.100857185,TRUE,5.11773,0.0166957,94.3905
90,0.05,50,1,4.089503705,7.326220598,0.566970688,6.725514956,7.930072308,1.383077287,TRUE,5.21119,0.0170096,96.0051
90,0.05,50,1,2.095818313,1.6661143,0.172201129,0.128982862,2.97995319,0.281053568,TRUE,5.1437,0.0186351,94.8388
90,0.05,50,1,4.261126598,0.516649084,0.398914821,2.532013792,0.558227735,0.722541219,TRUE,5.18665,0.0155137,95.6014
90,0.05,50,1,2.395350266,9.916275348,0.024997169,0.712795515,0.343086972,1.046533501,TRUE,5.09984,0.0159438,94.0463
90,0.05,50,1,9.276600732,1.139040973,0.153572843,17.63058741,0.840771177,1.112234447,TRUE,5.17469,0.02458,95.4258
90,0.05,50,1,3.779091656,6.192069477,0.020665056,450.5165104,2.031628766,0.587491421,TRUE,5.07143,0.0219887,93.4471
90,0.05,50,1,5.654824155,0.664463021,8.518708927,1.470609403,2.93788563,0.097055093,TRUE,5.14624,0.0137148,94.88
90,0.05,50,1,1.899261376,6.585899554,0.057545392,0.196614375,0.375777215,0.243527612,TRUE,5.0671,0.0209042,93.434
90,0.05,50,1,1.746555735,27.37385784,3.095236974,4.612737346,12.93433871,1.61120011,TRUE,5.0885,0.013636,93.7465
90,0.05,50,1,1.837826177,0.239400535,0.336324321,0.393274605,11.26067033,0.678623759,TRUE,5.02005,0.0108447,92.6109
90,0.05,50,1,8.169490115,0.43214358,4.309842005,0.582218764,3.30538372,0.733319288,TRUE,5.16004,0.0179885,95.2665
90,0.05,50,1,0.458579426,0.887538315,0.011995455,0.04031292,2.454570512,3.496184132,TRUE,5.22847,0.022734,96.5183
90,0.05,50,1,1.529269377,1.012877894,0.104406172,0.005363208,3.596544973,0.757722643,TRUE,5.05638,0.0165723,93.3507
90,0.05,50,1,0.534677901,1121.115463,0.018919646,0.172658265,2.530212999,0.580864366,TRUE,5.15702,0.0225838,95.2489
90,0.05,50,1,3.593431309,0.69412551,0.288824659,0.245402954,1.783605248,0.371271211,TRUE,5.15339,0.0211693,95.1837
90,0.05,50,1,1.214914894,0.266284193,0.606264407,4.443136962,3.061096226,0.309027556,TRUE,5.0998,0.0141077,94.169
90,0.05,50,1,2.65709664,10.87751282,0.034136891,0.542593705,3.671836091,0.338765169,TRUE,5.22619,0.084104,95.7617
90,0.05,50,1,5.46222173,6.310418275,0.160358578,0.774947086,3.880727797,0.200636622,TRUE,5.08069,0.0185123,91.8539
90,0.05,50,1,1.209683511,87.48180689,2.635580572,1.981114601,9.815042464,1.003327193,TRUE,5.08544,0.0135664,91.9868
90,0.05,50,1,1.619932599,6.260640125,0.240998231,1.183365354,1.903442351,0.431709065,TRUE,5.13859,0.0209193,92.9305
90,0.05,50,1,0.563399183,0.020078118,0.084419857,0.975282226,7.415075503,0.09758319,TRUE,5.03565,0.0281347,91.8768
90,0.05,50,1,0.447265268,10.4079411,0.089361492,0.283260605,3.1171405,1.334727668,TRUE,5.03053,0.0473726,95.0731
90,0.05,50,1,2.819285125,40.61463072,0.140410661,5.098988269,4.688438675,0.82015541,TRUE,5.24638,0.0248468,98.4501
90,0.05,50,1,4.600946366,0.20562548,0.249523945,7.226616265,7.21251933,0.370300379,TRUE,5.05458,0.0110318,94.9212
90,0.05,50,1,0.453979372,0.026169664,0.18623478,38.79309351,15.89080217,2.51543814,TRUE,5.01895,0.0120458,94.1461
90,0.05,50,1,2.137539474,0.479184728,15.36853442,2.64114409,66.72781282,1.966364182,TRUE,5.04754,0.0146367,94.7177
90,0.05,50,1,3.061177638,7.214367411,0.028420864,0.170195675,0.555001245,0.052477203,TRUE,5.16398,0.0192729,96.868
90,0.05,50,1,7.465805186,2.738146198,0.370950121,0.902218708,1.327428056,0.392269687,TRUE,5.04648,0.0145858,94.6715
90,0.05,50,1,2.801914032,3.293194323,0.782101877,3.240866725,7.892445769,0.35142454,TRUE,5.06149,0.015537,94.8662
90,0.05,50,1,0.858576185,1.95628529,0.041164762,0.129705091,15.25958255,0.417282576,TRUE,5.14602,0.0187706,96.541
90,0.05,50,1,5.540645587,6.456850534,0.149682002,1.144003303,2.599307519,0.66220039,TRUE,5.25127,0.020277,98.4346
90,0.05,50,1,2.143313435,79.43828284,0.29436581,0.152255197,2.366304252,9.479453989,TRUE,5.11795,0.0175879,96.0574
90,0.05,50,1,3.680473684,19.74930116,0.04736676,1.607221599,4.306491962,0.5092142,TRUE,5.10801,0.0151452,95.8609
90,0.05,50,1,3.00288247,2.164906581,0.956435214,0.403974572,8.077669321,0.077245141,TRUE,5.14548,0.0138144,96.504
90,0.05,50,1,0.827309619,1.698395053,0.086662828,0.524671637,19.49268492,0.51454177,TRUE,5.0384,0.0205068,94.5009
90,0.05,50,1,2.142597546,37.49308296,9.620624255,0.72299084,11.57358615,0.602528374,TRUE,5.0918,0.0124525,95.5739
90,0.05,50,1,2.735761141,4.323470136,0.013986391,0.453027577,105.5095691,2.758095591,TRUE,5.16389,0.0228386,96.9259
90,0.05,50,1,2.880944729,2.287349308,0.530244396,0.907595499,9.274319903,0.045570715,TRUE,5.01956,0.0169405,94.1073
90,0.05,50,1,1.49386243,1.000559602,0.020079015,1.935292497,3.426791878,0.732813009,TRUE,5.17748,0.0194533,96.9982
90,0.05,50,1,2.955450258,0.421087365,0.009658206,0.790070552,0.540443332,0.280483203,TRUE,5.24839,0.0222205,98.4623
90,0.05,50,1,3.631614669,0.137558093,0.462780563,0.025472626,1.864250283,0.705216544,TRUE,5.10289,0.0095541,95.7771
90,0.05,50,1,1.9450635,1.844587114,0.064360612,0.373470866,1.960763498,0.22308072,TRUE,5.00593,0.0272034,93.0716
90,0.05,50,1,4.238226083,7.474066264,0.005699021,0.24384599,2.815500389,0.408857145,TRUE,5.24131,0.0184125,97.1978
90,0.05,50,1,5.861033358,10.53490883,0.161563539,0.322988359,1.559135327,0.353050074,TRUE,5.04191,0.0156359,93.4226
90,0.05,50,1,1.061319421,1.848925019,0.016625357,0.101987623,8.921975395,0.730221813,TRUE,5.16435,0.0209078,95.7822
90,0.05,50,1,8.488334048,43.61228222,0.717194066,0.125143109,5.559801849,0.211655851,TRUE,5.07784,0.0207826,94.1698
90,0.05,50,1,1.931604147,0.563962794,0.044547032,0.816402032,5.708308142,0.402090511,TRUE,5.15247,0.0240593,95.4246
90,0.05,50,1,0.464227408,11.05758892,0.187008102,0.221633319,3.649661819,0.867552587,TRUE,5.175,0.0196989,95.8781
90,0.05,50,1,1.85713803,1.302050297,4.161297974,0.439892921,7.46770136,1.463283756,TRUE,5.1015,0.0167218,94.5336
90,0.05,50,1,2.26073119,0.420837046,0.113979756,4.022793866,1.978521278,0.121921116,TRUE,5.0352,0.0189453,93.3764
90,0.05,50,1,1.012176911,1.320659711,0.058069984,0.470942058,11.01914796,0.121203408,TRUE,5.12543,0.020921,94.9465
90,0.05,50,1,0.700739809,0.806071494,0.079963855,0.5403957,2.719670926,1.559687682,TRUE,5.05325,0.0206296,93.6393
90,0.05,50,1,2.659704357,1.15510568,0.161523637,1.597657596,1.525714477,1.063016062,TRUE,5.07012,0.0176544,93.9114
90,0.05,50,1,2.059113172,0.563661254,0.163954063,1.230529307,7.794755239,0.534107984,TRUE,5.2742,0.016312,97.7892
90,0.05,50,1,7.547090223,0.00523234,0.128076066,14.60646271,7.799242518,0.741398812,TRUE,5.04034,0.0118481,93.3555
90,0.05,50,1,1.149727296,4.933147117,0.028132707,1.348929292,0.351459491,0.251251786,TRUE,5.06099,0.0317099,92.957
90,0.05,50,1,0.888710719,2.418255224,0.298744583,0.128473804,3.861076722,0.429967965,TRUE,5.06808,0.0180768,92.2008
90,0.05,50,1,2.501171268,9.336625091,0.795551635,0.315766399,2.823462861,0.281530338,TRUE,5.1454,0.0185874,93.6496
90,0.05,50,1,2.389087237,2.1517049,1.182634747,0.028722353,16.22350949,1.086274148,TRUE,5.17371,0.0133968,94.1265
90,0.05,50,1,1.362202909,2.897204753,0.146998704,0.146322765,1.350143564,0.445526881,TRUE,5.14154,0.0173692,93.4713
90,0.05,50,1,1.194849409,14.83784484,0.333775443,0.342142539,22.75076044,1.102264745,TRUE,5.07806,0.0257785,92.3829
90,0.05,50,1,1.094141242,3.964482711,1.443630764,0.459712591,4.757992248,0.529972235,TRUE,5.0754,0.0142764,92.4117
